s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref,x_centerline,y_centerline,lane_width,x_left_border,y_left_border,x_right_border,y_right_border
955,955,-0.442712996116274,955,3.25728700388373,0.0040775309950892,-8.68045876146804E-05,10,955,1.40728700388373,3.7,954.992456588562,5.10727162461544,955.007543411438,-2.29269761684799
956,956,-0.438678846568662,956,3.26132115343134,0.0039905998958625,-8.70535144982424E-05,10,956,1.41132115343134,3.7,955.992617409787,5.11130642292992,956.007382590213,-2.28866411606725
957,957,-0.43473175395771,957,3.26526824604229,0.0039034225797661,-8.72970703020753E-05,10,957,1.41526824604229,3.7,956.992778686566,5.11525415210544,957.007221313434,-2.28471766002086
958,958,-0.430871961758682,958,3.26912803824132,0.0038160044251299,-8.7535239953749E-05,10,958,1.41912803824132,3.7,957.992940408947,5.11911456850962,958.007059591053,-2.28085849202699
959,959,-0.427099708061743,959,3.27290029193826,0.0037283508251723,-8.77680087148915E-05,10,959,1.42290029193826,3.7,958.993102566953,5.12288743389827,959.006897433047,-2.27708685002175
960,960,-0.42341522555727,960,3.27658477444273,0.0036404671876651,-8.79953621813269E-05,10,960,1.42658477444273,3.7,959.993265150579,5.12657251543003,960.006734849421,-2.27340296654457
961,961,-0.419818741521498,961,3.2801812584785,0.0035523589346006,-8.8217286283106E-05,10,961,1.4301812584785,3.7,960.993428149793,5.13016958568083,961.006571850207,-2.26980706872382
962,962,-0.416310477802505,962,3.2836895221975,0.0034640315018567,-8.84337672854223E-05,10,962,1.4336895221975,3.7,961.993591554538,5.13367842265792,962.006408445462,-2.26629937826293
963,963,-0.412890650806521,963,3.28710934919348,0.0033754903388622,-8.8644791790805E-05,10,963,1.43710934919348,3.7,962.993755354732,5.13709880981359,963.006244645268,-2.26288011142663
964,964,-0.409559471484585,964,3.29044052851541,0.0032867409082573,-8.8850346739591E-05,10,964,1.44044052851542,3.7,963.993919540267,5.14043053605855,964.006080459733,-2.25954947902772
965,965,-0.406317145319529,965,3.29368285468047,0.0031977886855581,-8.90504194090634E-05,10,965,1.44368285468047,3.7,964.994084101014,5.14367339577499,965.005915898986,-2.25630768641405
966,966,-0.403163872313303,966,3.2968361276867,0.0031086391588188,-8.92449974159757E-05,10,966,1.4468361276867,3.7,965.994249026819,5.14682718882928,966.005750973181,-2.25315493345589
967,967,-0.400099846974639,967,3.29990015302536,0.0030192978282913,-8.94340687179106E-05,10,967,1.44990015302536,3.7,966.994414307504,5.14989172058434,967.005585692496,-2.25009141453362
968,968,-0.397125258307053,968,3.30287474169295,0.0029297702060847,-8.96176216125284E-05,10,968,1.45287474169295,3.7,967.994579932873,5.15286680191168,968.005420067127,-2.24711731852578
969,969,-0.394240289797186,969,3.30575971020281,0.0028400618158259,-8.97956447375349E-05,10,969,1.45575971020281,3.7,968.994745892704,5.15575224920305,969.005254107296,-2.24423282879742
970,970,-0.391445119403485,970,3.30855488059651,0.0027501781923199,-8.9968127074204E-05,10,970,1.45855488059651,3.7,969.994912176758,5.15854788438184,970.005087823242,-2.24143812318881
971,971,-0.388739919545226,971,3.31126008045477,0.0026601248812032,-9.01350579469578E-05,10,971,1.46126008045477,3.7,970.995078774774,5.16125353491408,971.004921225226,-2.23873337400453
972,972,-0.386124857091879,972,3.31387514290812,0.0025699074386046,-9.02964270219444E-05,10,972,1.46387514290812,3.7,971.995245676472,5.16386903381906,972.004754323528,-2.23611874800282
973,973,-0.383600093352814,973,3.31639990664719,0.0024795314308018,-9.04522243101705E-05,10,973,1.46639990664719,3.7,972.995412871553,5.16639421967969,973.004587128447,-2.23359440638532
974,974,-0.381165784067351,974,3.31883421593265,0.0023890024338757,-9.06024401682442E-05,10,974,1.46883421593265,3.7,973.995580349702,5.16882893665248,974.004419650299,-2.23116050478718
975,975,-0.378822079395154,975,3.32117792060485,0.0022983260333658,-9.07470652973413E-05,10,975,1.47117792060485,3.7,974.995748100582,5.17117303447713,975.004251899419,-2.22881719326744
976,976,-0.376569123906967,976,3.32343087609303,0.0022075078239265,-9.08860907441142E-05,10,976,1.47343087609303,3.7,975.995916113843,5.17342636848588,976.004083886157,-2.22656461629981
977,977,-0.374407056575696,977,3.3255929434243,0.0021165534089805,-9.1019507902266E-05,10,977,1.4755929434243,3.7,976.996084379117,5.17558879961239,977.003915620883,-2.22440291276378
978,978,-0.37233601076784,978,3.32766398923216,0.0020254684003721,-9.11473085130681E-05,10,978,1.47766398923216,3.7,977.996252886022,5.17766019440039,978.003747113979,-2.22233221593606
979,979,-0.370356114235257,979,3.32964388576474,0.0019342584180198,-9.12694846650473E-05,10,979,1.47964388576474,3.7,978.996421624158,5.17964042501187,979.003578375842,-2.22035265348238
980,980,-0.368467489107294,980,3.33153251089271,0.0018429290895699,-9.13860287937249E-05,10,980,1.48153251089271,3.7,979.996590583114,5.18152936923504,980.003409416886,-2.21846434744963
981,981,-0.366670251883243,981,3.33332974811676,0.0017514860500496,-9.14969336846309E-05,10,981,1.48332974811676,3.7,980.996759752464,5.18332691049185,981.003240247536,-2.21666741425834
982,982,-0.364964513425163,982,3.33503548657484,0.0016599349415148,-9.16021924720996E-05,10,982,1.48503548657484,3.7,981.996929121768,5.18503293784521,982.003070878232,-2.21496196469554
983,983,-0.363350378951038,983,3.33664962104896,0.0015682814127059,-9.17017986388407E-05,10,983,1.48664962104896,3.7,982.997098680576,5.18664734600583,983.002901319424,-2.21334810390791
984,984,-0.361827948028283,984,3.33817205197172,0.0014765311186957,-9.17957460187858E-05,10,984,1.48817205197172,3.7,983.997268418423,5.18817003533875,984.002731581577,-2.21182593139532
985,985,-0.360397314567611,985,3.33960268543239,0.0013846897205402,-9.18840287956579E-05,10,985,1.48960268543239,3.7,984.997438324836,5.18960091186947,985.002561675164,-2.21039554100469
986,986,-0.359058566817231,986,3.34094143318277,0.001292762884929,-9.19666415034852E-05,10,986,1.49094143318277,3.7,985.997608389329,5.1909398872898,986.002391610671,-2.20905702092426
987,987,-0.357811787357411,987,3.34218821264259,0.0012007562838351,-9.20435790276679E-05,10,987,1.49218821264259,3.7,986.997778601409,5.19218687896327,987.002221398591,-2.20781045367809
988,988,-0.35665705309538,988,3.34334294690462,0.0011086755941637,-9.21148366048239E-05,10,988,1.49334294690462,3.7,987.997948950571,5.19334180993028,988.002051049429,-2.20665591612104
989,989,-0.355594435260588,989,3.34440556473941,0.0010165264974014,-9.21804098231872E-05,10,989,1.49440556473941,3.7,988.998119426304,5.19440460891283,989.001880573696,-2.20559347943401
990,990,-0.354623999400308,990,3.34537600059969,0.0009243146792649,-9.22402946230077E-05,10,990,1.49537600059969,3.7,989.998290018087,5.19537521031895,990.001709981913,-2.20462320911956
991,991,-0.353745805375595,991,3.3462541946244,0.0008320458293492,-9.22944872964491E-05,10,991,1.49625419462441,3.7,990.998460715393,5.1962535542467,991.001539284607,-2.20374516499789
992,992,-0.352959907357593,992,3.34704009264241,0.0007397256407765,-9.23429844882081E-05,10,992,1.49704009264241,3.7,991.998631507689,5.19703958648796,992.001368492311,-2.20295940120314
993,993,-0.352266353824193,993,3.34773364617581,0.0006473598098432,-9.23857831958552E-05,10,993,1.49773364617581,3.7,992.998802384435,5.1977332585317,993.001197615565,-2.20226596618009
994,994,-0.351665187557045,994,3.34833481244296,0.0005549540356682,-9.24228807692865E-05,10,994,1.49833481244296,3.7,993.998973335087,5.19833452756703,994.001026664913,-2.20166490268112
995,995,-0.351156445638915,995,3.34884355436108,0.0004625140198408,-9.24542749114519E-05,10,995,1.49884355436108,3.7,994.999144349094,5.19884335648581,995.000855650906,-2.20115624776364
996,996,-0.350740159451403,996,3.3492598405486,0.0003700454660675,-9.24799636788036E-05,10,996,1.4992598405486,3.7,995.999315415904,5.19925971388498,996.000684584097,-2.20074003278778
997,997,-0.350416354672999,997,3.349583645327,0.0002775540798196,-9.24999454810243E-05,10,997,1.499583645327,3.7,996.999486524959,5.19958357406845,997.000513475041,-2.20041628341445
998,998,-0.350185051277509,998,3.34981494872249,0.0001850455679797,-9.25142190806967E-05,10,998,1.49981494872249,3.7,997.999657665701,5.19981491704877,998.000342334299,-2.20018501960379
999,999,-0.350046263532815,999,3.34995373646718,9.25256384903555E-05,-9.25227835938066E-05,10,999,1.49995373646718,3.7,998.999828827569,5.19995372854827,999.000171172431,-2.2000462556139
1000,1000,-0.35,1000,3.35,0,-9.25256384903555E-05,10,1000,1.5,3.7,1000,5.2,1000,-2.2
1001,1001,-0.350046263532815,1001,3.34995373646718,-9.25256384903555E-05,-9.25227835938066E-05,10,1001,1.49995373646718,3.7,1001.00017117243,5.19995372854827,1000.99982882757,-2.2000462556139
1002,1002,-0.350185051277509,1002,3.34981494872249,-0.0001850455679797,-9.25142190806967E-05,10,1002,1.49981494872249,3.7,1002.0003423343,5.19981491704877,1001.9996576657,-2.20018501960379
1003,1003,-0.350416354672999,1003,3.349583645327,-0.0002775540798196,-9.24999454810243E-05,10,1003,1.499583645327,3.7,1003.00051347504,5.19958357406845,1002.99948652496,-2.20041628341445
1004,1004,-0.350740159451403,1004,3.3492598405486,-0.0003700454660675,-9.24799636788591E-05,10,1004,1.4992598405486,3.7,1004.0006845841,5.19925971388498,1003.9993154159,-2.20074003278778
1005,1005,-0.351156445638915,1005,3.34884355436108,-0.0004625140198409,-9.24542749115074E-05,10,1005,1.49884355436108,3.7,1005.00085565091,5.19884335648581,1004.99914434909,-2.20115624776364
1006,1006,-0.351665187557045,1006,3.34833481244295,-0.0005549540356683,-9.2422880769231E-05,10,1006,1.49833481244296,3.7,1006.00102666491,5.19833452756703,1005.99897333509,-2.20166490268112
1007,1007,-0.352266353824193,1007,3.34773364617581,-0.0006473598098432,-9.23857831957442E-05,10,1007,1.49773364617581,3.7,1007.00119761556,5.1977332585317,1006.99880238444,-2.20226596618009
1008,1008,-0.352959907357593,1008,3.34704009264241,-0.0007397256407764,-9.23429844880971E-05,10,1008,1.49704009264241,3.7,1008.00136849231,5.19703958648796,1007.99863150769,-2.20295940120314
1009,1009,-0.353745805375595,1009,3.3462541946244,-0.0008320458293489,-9.22944872963936E-05,10,1009,1.49625419462441,3.7,1009.00153928461,5.1962535542467,1008.99846071539,-2.20374516499789
1010,1010,-0.354623999400308,1010,3.34537600059969,-0.0009243146792647,-9.22402946231742E-05,10,1010,1.49537600059969,3.7,1010.00170998191,5.19537521031895,1009.99829001809,-2.20462320911956
1011,1011,-0.355594435260588,1011,3.34440556473941,-0.0010165264974015,-9.21804098232982E-05,10,1011,1.49440556473941,3.7,1011.0018805737,5.19440460891283,1010.9981194263,-2.20559347943401
1012,1012,-0.35665705309538,1012,3.34334294690462,-0.0011086755941637,-9.21148366047128E-05,10,1012,1.49334294690462,3.7,1012.00205104943,5.19334180993028,1011.99794895057,-2.20665591612104
1013,1013,-0.35781178735741,1013,3.34218821264259,-0.001200756283835,-9.2043579027779E-05,10,1013,1.49218821264259,3.7,1013.00222139859,5.19218687896327,1012.99777860141,-2.20781045367809
1014,1014,-0.359058566817231,1014,3.34094143318277,-0.0012927628849292,-9.19666415035962E-05,10,1014,1.49094143318277,3.7,1014.00239161067,5.1909398872898,1013.99760838933,-2.20905702092426
1015,1015,-0.360397314567611,1015,3.33960268543239,-0.0013846897205403,-9.18840287954914E-05,10,1015,1.48960268543239,3.7,1015.00256167516,5.18960091186947,1014.99743832484,-2.21039554100469
1016,1016,-0.361827948028283,1016,3.33817205197172,-0.0014765311186956,-9.17957460187303E-05,10,1016,1.48817205197172,3.7,1016.00273158158,5.18817003533875,1015.99726841842,-2.21182593139532
1017,1017,-0.363350378951038,1017,3.33664962104896,-0.0015682814127059,-9.17017986388962E-05,10,1017,1.48664962104896,3.7,1017.00290131942,5.18664734600583,1016.99709868058,-2.21334810390791
1018,1018,-0.364964513425163,1018,3.33503548657484,-0.0016599349415148,-9.16021924720996E-05,10,1018,1.48503548657484,3.7,1018.00307087823,5.18503293784521,1017.99692912177,-2.21496196469554
1019,1019,-0.366670251883243,1019,3.33332974811676,-0.0017514860500496,-9.14969336846864E-05,10,1019,1.48332974811676,3.7,1019.00324024754,5.18332691049185,1018.99675975246,-2.21666741425834
1020,1020,-0.368467489107294,1020,3.33153251089271,-0.00184292908957,-9.13860287935584E-05,10,1020,1.48153251089271,3.7,1020.00340941689,5.18152936923504,1019.99659058311,-2.21846434744963
1021,1021,-0.370356114235257,1021,3.32964388576474,-0.0019342584180195,-9.12694846649918E-05,10,1021,1.47964388576474,3.7,1021.00357837584,5.17964042501187,1020.99642162416,-2.22035265348238
1022,1022,-0.372336010767839,1022,3.32766398923216,-0.0020254684003721,-9.11473085134567E-05,10,1022,1.47766398923216,3.7,1022.00374711398,5.17766019440039,1021.99625288602,-2.22233221593606
1023,1023,-0.374407056575696,1023,3.3255929434243,-0.0021165534089809,-9.1019507902266E-05,10,1023,1.4755929434243,3.7,1023.00391562088,5.17558879961239,1022.99608437912,-2.22440291276379
1024,1024,-0.376569123906967,1024,3.32343087609303,-0.0022075078239265,-9.08860907437256E-05,10,1024,1.47343087609303,3.7,1024.00408388616,5.17342636848588,1023.99591611384,-2.22656461629981
1025,1025,-0.378822079395154,1025,3.32117792060485,-0.0022983260333654,-9.07470652973413E-05,10,1025,1.47117792060485,3.7,1025.00425189942,5.17117303447713,1024.99574810058,-2.22881719326744
1026,1026,-0.381165784067351,1026,3.31883421593265,-0.0023890024338757,-9.06024401685217E-05,10,1026,1.46883421593265,3.7,1026.0044196503,5.16882893665248,1025.9955803497,-2.23116050478718
1027,1027,-0.383600093352814,1027,3.31639990664719,-0.002479531430802,-9.0452224310115E-05,10,1027,1.46639990664719,3.7,1027.00458712845,5.16639421967969,1026.99541287155,-2.23359440638532
1028,1028,-0.386124857091879,1028,3.31387514290812,-0.0025699074386045,-9.02964270216668E-05,10,1028,1.46387514290812,3.7,1028.00475432353,5.16386903381906,1027.99524567647,-2.23611874800282
1029,1029,-0.388739919545225,1029,3.31126008045477,-0.0026601248812029,-9.01350579470689E-05,10,1029,1.46126008045477,3.7,1029.00492122523,5.16125353491408,1028.99507877477,-2.23873337400453
1030,1030,-0.391445119403485,1030,3.30855488059652,-0.00275017819232,-8.99681270745371E-05,10,1030,1.45855488059652,3.7,1030.00508782324,5.15854788438184,1029.99491217676,-2.24143812318881
1031,1031,-0.394240289797186,1031,3.30575971020281,-0.0028400618158262,-8.97956447372573E-05,10,1031,1.45575971020281,3.7,1031.0052541073,5.15575224920305,1030.9947458927,-2.24423282879742
1032,1032,-0.397125258307053,1032,3.30287474169295,-0.0029297702060842,-8.96176216124174E-05,10,1032,1.45287474169295,3.7,1032.00542006713,5.15286680191168,1031.99457993287,-2.24711731852578
1033,1033,-0.400099846974638,1033,3.29990015302536,-0.0030192978282915,-8.94340687182991E-05,10,1033,1.44990015302536,3.7,1033.0055856925,5.14989172058435,1032.9944143075,-2.25009141453362
1034,1034,-0.403163872313303,1034,3.2968361276867,-0.0031086391588191,-8.92449974158647E-05,10,1034,1.4468361276867,3.7,1034.00575097318,5.14682718882928,1033.99424902682,-2.25315493345589
1035,1035,-0.406317145319529,1035,3.29368285468047,-0.003197788685558,-8.90504194088969E-05,10,1035,1.44368285468047,3.7,1035.00591589899,5.14367339577499,1034.99408410101,-2.25630768641405
1036,1036,-0.409559471484585,1036,3.29044052851541,-0.0032867409082573,-8.8850346739702E-05,10,1036,1.44044052851542,3.7,1036.00608045973,5.14043053605855,1035.99391954027,-2.25954947902772
1037,1037,-0.412890650806521,1037,3.28710934919348,-0.0033754903388623,-8.8644791790694E-05,10,1037,1.43710934919348,3.7,1037.00624464527,5.13709880981358,1036.99375535473,-2.26288011142663
1038,1038,-0.416310477802505,1038,3.28368952219749,-0.0034640315018564,-8.84337672851447E-05,10,1038,1.43368952219749,3.7,1038.00640844546,5.13367842265792,1037.99359155454,-2.26629937826293
1039,1039,-0.419818741521498,1039,3.2801812584785,-0.0035523589346001,-8.82172862833281E-05,10,1039,1.4301812584785,3.7,1039.00657185021,5.13016958568083,1038.99342814979,-2.26980706872382
1040,1040,-0.423415225557269,1040,3.27658477444273,-0.0036404671876653,-8.79953621817154E-05,10,1040,1.42658477444273,3.7,1040.00673484942,5.12657251543003,1039.99326515058,-2.27340296654457
1041,1041,-0.427099708061743,1041,3.27290029193826,-0.0037283508251726,-8.77680087147249E-05,10,1041,1.42290029193826,3.7,1041.00689743305,5.12288743389827,1040.99310256695,-2.27708685002175
1042,1042,-0.430871961758682,1042,3.26912803824132,-0.0038160044251298,-8.75352399533606E-05,10,1042,1.41912803824132,3.7,1042.00705959105,5.11911456850962,1041.99294040895,-2.28085849202699
1043,1043,-0.434731753957709,1043,3.26526824604229,-0.0039034225797656,-8.72970703021308E-05,10,1043,1.41526824604229,3.7,1043.00722131343,5.11525415210544,1042.99277868657,-2.28471766002086
1044,1044,-0.438678846568662,1044,3.26132115343134,-0.0039905998958625,-8.70535144986863E-05,10,1044,1.41132115343134,3.7,1044.00738259021,5.11130642292992,1043.99261740979,-2.28866411606725
